Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
25,"K Shiroma, H Tanabe, Y Takiguchi, M Yamaguchi, ...","A nutritional assessment tool, GNRI, predicts sarcopenia and its components in type 2 diabetes mellitus: A Japanese cross-sectional study",2023,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fnut.2023.1087471/full","https://scholar.google.com/scholar?cites=8456297490209887699&as_sdt=2005&sciodt=0,5&hl=en",555,"2025-08-12 20:35:49","HTML","10.3389/fnut.2023.1087471","","",,,,,25,12.50,5,5,2,"… a superior diagnostic power in the diagnosis of sarcopenia. … but does not include body composition measures such as BMI (… the diagnosis of sarcopenia, the diagnostic power of CONUT …","https://www.frontiersin.org/articles/10.3389/fnut.2023.1087471/full","https://scholar.google.com/scholar?q=related:09X8ksPNWnUJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
25,"P Wang, S Wang, Y Ma, H Li, Z Liu, G Lin, X Li, ...","Sarcopenic obesity and therapeutic outcomes in gastrointestinal surgical oncology: a meta-analysis",2022,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2022.921817/full","https://scholar.google.com/scholar?cites=3604771484428042781&as_sdt=2005&sciodt=0,5&hl=en",671,"2025-08-12 20:35:49","HTML","10.3389/fnut.2022.921817","","",,,,,25,8.33,3,8,3,"… followed by assessment of body composition for excess adiposity … sarcopenia and obesity rather than the ratio of fat mass to muscle mass as the definition of SO. The rigorous diagnosis …","https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2022.921817/full","https://scholar.google.com/scholar?q=related:HYLK8ZC4BjIJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
25,"S Paolino, F Goegan, MA Cimmino, ...","Advanced microvascular damage associated with occurence of sarcopenia in systemic sclerosis patients: results from a retrospective cohort study",2020,"Clin Exp …","clinexprheumatol.org","https://www.clinexprheumatol.org/article.asp?a=15153","https://scholar.google.com/scholar?cites=13219712749368484984&as_sdt=2005&sciodt=0,5&hl=en",709,"2025-08-12 20:35:49","PDF","","","",,,,,25,5.00,6,4,5,"… diagnosis of SSc and to predict the clinical complications and severity of the disease (4-7). … was to evaluate, body composition in a cohort of SSc patients, focusing on sarcopenia and …","https://www.clinexprheumatol.org/article.asp?a=15153","https://scholar.google.com/scholar?q=related:eKTPWrTadbcJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
25,"M Siotto, M Germanotta, A Guerrini, S Pascali, ...","Relationship between nutritional status, food consumption and sarcopenia in post-stroke rehabilitation: preliminary data",2022,"Nutrients","mdpi.com","https://www.mdpi.com/2072-6643/14/22/4825","https://scholar.google.com/scholar?cites=12098147650646197682&as_sdt=2005&sciodt=0,5&hl=en",746,"2025-08-12 20:35:49","HTML","","","",,,,,25,8.33,5,5,3,"… of sarcopenia. In line with a recent meta-analysis [41], we confirmed the diagnosis of sarcopenia in … have focused on the role of sarcopenia and body composition during recovery in post-…","https://www.mdpi.com/2072-6643/14/22/4825","https://scholar.google.com/scholar?q=related:skX-hDBB5acJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
25,"M Tsekoura, E Tsepis, E Billis, J Gliatis","Sarcopenia in patients with chronic obstructive pulmonary disease: A study of prevalence and associated factors in Western Greek population",2020,"Lung India","journals.lww.com","https://journals.lww.com/lungindia/fulltext/2020/37060/Sarcopenia_in_patients_with_chronic_obstructive.3.aspx","https://scholar.google.com/scholar?cites=4468614147678764008&as_sdt=2005&sciodt=0,5&hl=en",764,"2025-08-12 20:35:49","HTML","","","",,,,,25,5.00,6,4,5,"… assessment of sarcopenia. In the present study, the diagnosis of sarcopenia was performed … [ 9 26 ] This study supports the inclusion of body-composition assessment in COPD patients. …","https://journals.lww.com/lungindia/fulltext/2020/37060/Sarcopenia_in_patients_with_chronic_obstructive.3.aspx","https://scholar.google.com/scholar?q=related:6HutPuS0Az4J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
25,"E De Rosa, L Santarpia, M Marra, R Sammarco, ...","Preliminary evaluation of the prevalence of sarcopenia in obese patients from Southern Italy",2015,"Nutrition","Elsevier","https://www.sciencedirect.com/science/article/pii/S0899900714002172","https://scholar.google.com/scholar?cites=8075210072061132177&as_sdt=2005&sciodt=0,5&hl=en",896,"2025-08-12 20:35:49","HTML","","","",,,,,25,2.50,5,5,10,"… a clinical definition and consensus diagnostic criteria for sarcopenia: Assessment of both … of obesity, sarcopenia should be considered a condition of abnormal body composition, with an …","https://www.sciencedirect.com/science/article/pii/S0899900714002172","https://scholar.google.com/scholar?q=related:kT3ct8boEHAJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
25,"JT Collins, S Noble, J Chester, HE Davies, ...","The value of physical performance measurements alongside assessment of sarcopenia in predicting receipt and completion of planned treatment in non-small cell …",2018,"Supportive Care in …","Springer","https://link.springer.com/article/10.1007/s00520-017-3821-6","https://scholar.google.com/scholar?cites=17157911208978316088&as_sdt=2005&sciodt=0,5&hl=en",974,"2025-08-12 20:35:49","","10.1007/s00520-017-3821-6","","",,,,,25,3.57,5,5,7,"… is essential for the diagnosis of sarcopenia. Non-small cell … body composition, muscle mass, the presence of sarcopenia … However, those with less than 10% weight loss at diagnosis …","https://www.researchgate.net/profile/William-Evans-33/publication/318537438_The_value_of_physical_performance_measurements_alongside_assessment_of_sarcopenia_in_predicting_receipt_and_completion_of_planned_treatment_in_non-small_cell_lung_cancer_an_observational_exploratory_s/links/5bf9345ea6fdcc538816d774/The-value-of-physical-performance-measurements-alongside-assessment-of-sarcopenia-in-predicting-receipt-and-completion-of-planned-treatment-in-non-small-cell-lung-cancer-an-observational-exploratory-s.pdf","https://scholar.google.com/scholar?q=related:OHvYilYlHe4J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
24,"JB Ko, KB Kim, YS Shin, H Han, SK Han, ...","Predicting sarcopenia of female elderly from physical activity performance measurement using machine learning classifiers",2021,"… Interventions in Aging","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.2147/CIA.S323761","https://scholar.google.com/scholar?cites=11028270418707006126&as_sdt=2005&sciodt=0,5&hl=en",59,"2025-08-12 20:35:49","","10.2147/CIA.S323761","","",,,,,24,6.00,4,6,4,"… This study aimed to develop a machine learning classification model for predicting sarcopenia … Citation4 The diagnosis criteria for sarcopenia vary by the group. They are based on the …","https://www.tandfonline.com/doi/pdf/10.2147/CIA.S323761","https://scholar.google.com/scholar?q=related:rsL6-YNJDJkJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
24,"L Luengpradidgun, N Chamroonkul, P Sripongpun, ...","Utility of handgrip strength (HGS) and bioelectrical impedance analysis (BIA) in the diagnosis of sarcopenia in cirrhotic patients",2022,"BMC …","Springer","https://link.springer.com/article/10.1186/s12876-022-02236-7","https://scholar.google.com/scholar?cites=11906947291276590165&as_sdt=2005&sciodt=0,5&hl=en",185,"2025-08-12 20:35:49","HTML","10.1186/s12876-022-02236-7","","",,,,,24,8.00,6,4,3,"… radiologist in abdominal diagnostic imaging and body composition analysis who were … The SMI cut-offs by CT for the diagnosis of sarcopenia based on the JSH criteria were <42 …","https://link.springer.com/article/10.1186/s12876-022-02236-7","https://scholar.google.com/scholar?q=related:VTzXx3n5PaUJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
24,"J Bundred, RG Thakkar, ...","Systematic review of sarcopenia in chronic pancreatitis: prevalence, impact on surgical outcomes, and survival",2022,"Expert review of …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/17474124.2022.2091544","https://scholar.google.com/scholar?cites=9834180140781913931&as_sdt=2005&sciodt=0,5&hl=en",291,"2025-08-12 20:35:49","","10.1080/17474124.2022.2091544","","",,,,,24,8.00,8,3,3,"… sarcopenia diagnosis[Citation3]. There was significant overlap in the included studies between body composition assessment and sarcopenia … imaging to assess body composition and …","","https://scholar.google.com/scholar?q=related:S8eB_LsGeogJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
24,"HS Kim, JW Park, YK Lee, JI Yoo, ...","Prevalence of sarcopenia and mortality rate in older adults with hip fracture",2022,"Journal of the …","Wiley Online Library","https://agsjournals.onlinelibrary.wiley.com/doi/abs/10.1111/jgs.17905","https://scholar.google.com/scholar?cites=8120847538502430874&as_sdt=2005&sciodt=0,5&hl=en",597,"2025-08-12 20:35:49","","10.1111/jgs.17905","","",,,,,24,8.00,5,5,3,"… developed various definitions and diagnostic criteria for sarcopenia. In those definitions, … standard for the measurement of body composition in diagnosing osteoporosis, obesity, and …","https://agsjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgs.17905","https://scholar.google.com/scholar?q=related:mvCKZ88Ls3AJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
24,"S Mazeaud, R Zupo, A Couret, F Panza, ...","Prevalence of sarcopenia in liver cirrhosis: a systematic review and meta-analysis",2023,"Clinical and …","journals.lww.com","https://journals.lww.com/ctg/fulltext/2023/07000/Prevalence_of_Sarcopenia_in_Liver_Cirrhosis__A.1.aspx","https://scholar.google.com/scholar?cites=6686108693996496080&as_sdt=2005&sciodt=0,5&hl=en",607,"2025-08-12 20:35:49","HTML","","","",,,,,24,12.00,5,5,2,"… of sarcopenia in patients with LC. The aim of this research was to explore the pooled prevalence of sarcopenia … setting Diagnosis of sarcopenia Method of body composition assessment …","https://journals.lww.com/ctg/fulltext/2023/07000/Prevalence_of_Sarcopenia_in_Liver_Cirrhosis__A.1.aspx","https://scholar.google.com/scholar?q=related:0ORPw27UyVwJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
24,"M Cui, X Gang, F Gao, G Wang, X Xiao, Z Li, ...","Risk assessment of sarcopenia in patients with type 2 diabetes mellitus using data mining methods",2020,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fendo.2020.00123/full","https://scholar.google.com/scholar?cites=10380145528052725699&as_sdt=2005&sciodt=0,5&hl=en",740,"2025-08-12 20:35:49","HTML","10.3389/fendo.2020.00123","","",,,,,24,4.80,3,7,5,"… network (27, 28) (also known as machine learning), but this model tended to be overfitting … Undoubtedly, DXA is the gold-standard diagnosis of muscle mass, but our results indicate a …","https://www.frontiersin.org/articles/10.3389/fendo.2020.00123/full","https://scholar.google.com/scholar?q=related:wzdxhFyvDZAJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
24,"ER Barbalho, IMG Rocha, GOC Medeiros, ...","Agreement between software programmes of body composition analyses on abdominal computed tomography scans of obese adults",2019,"… of endocrinology and …","SciELO Brasil","https://www.scielo.br/j/aem/a/gsn6M93BSfvDSBrVqrYhh4t/?format=html&lang=en","https://scholar.google.com/scholar?cites=11890214323708141135&as_sdt=2005&sciodt=0,5&hl=en",813,"2025-08-12 20:35:49","HTML","","","",,,,,24,4.00,6,4,6,"… of skeletal muscle and adipose tissue and sarcopenia diagnosis in obese patients, suggesting good applicability in studies with body composition in this population and clinical practice. …","https://www.scielo.br/j/aem/a/gsn6M93BSfvDSBrVqrYhh4t/?format=html&lang=en","https://scholar.google.com/scholar?q=related:T57iK-6GAqUJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
24,"MB Zanchetta, R Abdala, F Massari, P Rey, ...","Postmenopausal women with sarcopenia have higher prevalence of falls and vertebral fractures",2021,"","ri.conicet.gov.ar","https://ri.conicet.gov.ar/handle/11336/164085","https://scholar.google.com/scholar?cites=16626291858341995666&as_sdt=2005&sciodt=0,5&hl=en",841,"2025-08-12 20:35:49","","","","",,,,,24,6.00,5,5,4,"… the diagnosis of sarcopenia. The aim of the present manuscript was to assess the prevalence of sarcopenia in … The whole-body composition was performed using the specific software …","https://ri.conicet.gov.ar/bitstream/handle/11336/164085/CONICET_Digital_Nro.c795337d-1ca3-4236-9bdc-280e57f38f1d_M.pdf?sequence=5&isAllowed=y","https://scholar.google.com/scholar?q=related:kqRx9Fp0vOYJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
23,"F Chuan, S Chen, X Ye, S Kang, M Mei, W Tian, K Liao, ...","Sarcopenic obesity predicts negative health outcomes among older patients with type 2 diabetes: the ageing and body composition of diabetes (ABCD) cohort study",2022,"Clinical Nutrition","Elsevier","https://www.sciencedirect.com/science/article/pii/S0261561422003831","https://scholar.google.com/scholar?cites=1000645187035082508&as_sdt=2005&sciodt=0,5&hl=en",94,"2025-08-12 20:35:49","","","","",,,,,23,7.67,3,8,3,"… The definition of and diagnostic criteria for sarcopenic obesity (SO) remain unclear, … in diabetic patients, who are more prone to body composition changes. The aim of this study was to …","https://scholar.google.com/scholar?output=instlink&q=info:DC9u934B4w0J:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026&scillfp=5483440257205210335&oi=lle","https://scholar.google.com/scholar?q=related:DC9u934B4w0J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
23,"A Diago-Galmés, C Guillamón-Escudero, ...","Salivary testosterone and cortisol as biomarkers for the diagnosis of sarcopenia and sarcopenic obesity in community-dwelling older adults",2021,"Biology","mdpi.com","https://www.mdpi.com/2079-7737/10/2/93","https://scholar.google.com/scholar?cites=2398080984072407376&as_sdt=2005&sciodt=0,5&hl=en",179,"2025-08-12 20:35:49","HTML","","","",,,,,23,5.75,8,3,4,"… Sarcopenia (S) and sarcopenic obesity (SO) are diseases that increasingly affect society and constitute an important part of the pathologies that affect elderly due to the high life …","https://www.mdpi.com/2079-7737/10/2/93","https://scholar.google.com/scholar?q=related:UElBDvOxRyEJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
23,"Y Fan, B Zhang, G Huang, G Zhang, Z Ding, ...","Sarcopenia: Body composition and gait analysis",2022,"Frontiers in aging …","frontiersin.org","https://www.frontiersin.org/journals/aging-neuroscience/articles/10.3389/fnagi.2022.909551/full","https://scholar.google.com/scholar?cites=18431438998251874834&as_sdt=2005&sciodt=0,5&hl=en",343,"2025-08-12 20:35:49","HTML","10.3389/fnagi.2022.909551","","",,,,,23,7.67,4,6,3,"… between body composition and gender and age in the elderly with sarcopenia by ALMI … gait parameters between healthy controls and patients with sarcopenia. For the elderly, age did …","https://www.frontiersin.org/journals/aging-neuroscience/articles/10.3389/fnagi.2022.909551/full","https://scholar.google.com/scholar?q=related:EqoVbh2gyf8J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
23,"Y Soh, CW Won","Sex differences in impact of sarcopenia on falls in community-dwelling Korean older adults",2021,"BMC geriatrics","Springer","https://link.springer.com/article/10.1186/s12877-021-02688-8","https://scholar.google.com/scholar?cites=12360363229002949599&as_sdt=2005&sciodt=0,5&hl=en",366,"2025-08-12 20:35:49","HTML","10.1186/s12877-021-02688-8","","",,,,,23,5.75,12,2,4,"… Muscle mass and strength decrease as a person ages, and changes in body composition occur … The prevalence of sarcopenia differs depending on the diagnostic method used and sex; …","https://link.springer.com/article/10.1186/s12877-021-02688-8","https://scholar.google.com/scholar?q=related:32OFZ97UiKsJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
23,"A Azizan","Mapping the muscle mass: A birds-eye view of sarcopenia research through bibliometric network analysis",2023,"International Journal of Disabilities Sports and Health …","dergipark.org.tr","https://dergipark.org.tr/en/pub/ijdshs/article/1362539","https://scholar.google.com/scholar?cites=6738556372805587648&as_sdt=2005&sciodt=0,5&hl=en",428,"2025-08-12 20:35:49","","","","",,,,,23,11.50,23,1,2,"… for measuring muscle and body composition. Terms like ""… to diagnosis and gauging severity. As further supported, different methods and terminologies hinder the diagnosis of sarcopenia…","https://dergipark.org.tr/en/download/article-file/3417223","https://scholar.google.com/scholar?q=related:wJIFlFEphF0J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
23,"K Jaap, M Hunsinger, J Dove, K Mcginty, ...","Morphometric predictors of morbidity after pancreatectomy",2016,"The American …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/000313481608201230","https://scholar.google.com/scholar?cites=3685750896269419800&as_sdt=2005&sciodt=0,5&hl=en",701,"2025-08-12 20:35:49","","10.1177/000313481608201230","","",,,,,23,2.56,5,5,9,"… At the time of diagnosis, patients had an average age of 66.7 … Of the individual morphometric variables examined, sarcopenia … Sarcopenia for the basis of this study was defined as the …","https://journals.sagepub.com/doi/pdf/10.1177/000313481608201230","https://scholar.google.com/scholar?q=related:GGW3hulqJjMJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
23,"GA Rodge, U Goenka, S Jajodia, R Agarwal, ...","Psoas muscle index: a simple and reliable method of sarcopenia assessment on computed tomography scan in chronic liver disease and its impact on mortality",2023,"Journal of Clinical and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0973688322005291","https://scholar.google.com/scholar?cites=18270766120572332126&as_sdt=2005&sciodt=0,5&hl=en",738,"2025-08-12 20:35:49","","","","",,,,,23,11.50,5,5,2,"… used for the diagnosis of sarcopenia and hence … diagnosis of sarcopenia was derived from a local control group (n = 75) who did not have cirrhosis/other obvious causes of sarcopenia. …","https://pmc.ncbi.nlm.nih.gov/articles/PMC10025677/pdf/main.pdf","https://scholar.google.com/scholar?q=related:Xqj05vvMjv0J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
23,"TW Kao, TC Peng, WL Chen, YC Chi, ...","Higher serum leptin levels are associated with a reduced risk of sarcopenia but a higher risk of dynapenia among older adults",2021,"Journal of …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.2147/JIR.S335694","https://scholar.google.com/scholar?cites=13201151198250482062&as_sdt=2005&sciodt=0,5&hl=en",828,"2025-08-12 20:35:49","","10.2147/JIR.S335694","","",,,,,23,5.75,5,5,4,"… it has a better diagnostic performance than other parameters for sarcopenia and dynapenia. … Recommended articles lists articles that we recommend and is powered by our AI driven …","https://www.tandfonline.com/doi/pdf/10.2147/JIR.S335694","https://scholar.google.com/scholar?q=related:jjnxdRLpM7cJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"M Seok, W Kim","Sarcopenia prediction for elderly people using machine learning: A case study on physical activity",2023,"Healthcare","mdpi.com","https://www.mdpi.com/2227-9032/11/9/1334","https://scholar.google.com/scholar?cites=13370670767719281593&as_sdt=2005&sciodt=0,5&hl=en",12,"2025-08-12 20:35:49","HTML","","","",,,,,22,11.00,11,2,2,"… the feasibility of sarcopenia prediction using PA, we trained various machine learning models, … Therefore, we adopted an Asian consensus on the diagnosis of sarcopenia [34] that the …","https://www.mdpi.com/2227-9032/11/9/1334","https://scholar.google.com/scholar?q=related:uXOb7jgqjrkJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
